glat	glng	gmap_color	gaddress	current_rent	current_assessment	assessment_to_rent_ratio	BaseValue_Year	lagov	screenshot
34.2391085	-118.6394233	#ba162b	9301 Franklin St b, Chatsworth, CA 91311, USA	1700.0	50404.0	29.65	1975	https://portal.assessor.lacounty.gov/parceldetail/2006011015	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/9301_Franklin_St_b,_Chatsworth,_CA_91311,_USA.png
34.1903739	-118.6557582	#cdd9ec	24314 Kittridge St, West Hills, CA 91307, USA	7500.0	354959.0	47.33	2003	https://portal.assessor.lacounty.gov/parceldetail/2034018029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/24314_Kittridge_St,_West_Hills,_CA_91307,_USA.png
34.1909509	-118.5159321	#799cf8	17548 Lemay Pl, Van Nuys, CA 91406, USA	3800.0	443918.0	116.82	2016	https://portal.assessor.lacounty.gov/parceldetail/2229017006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/17548_Lemay_Pl,_Van_Nuys,_CA_91406,_USA.png
34.2481529	-118.5708046	#ba162b	9801 Quakertown Ave, Chatsworth, CA 91311, USA	5875.0	135748.0	23.11	1975	https://portal.assessor.lacounty.gov/parceldetail/2761013006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/9801_Quakertown_Ave,_Chatsworth,_CA_91311,_USA.png
34.1038146	-118.0276052	#d3dbe7	11126 Daines Dr, Temple City, CA 91780, USA	3000.0	340334.0	113.44	2002	https://portal.assessor.lacounty.gov/parceldetail/8573032071	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/11126_Daines_Dr,_Temple_City,_CA_91780,_USA.png
34.1666784	-118.0728202	#7295f4	1180 Hastings Ranch Dr, Pasadena, CA 91107, USA	5700.0	927326.0	162.69	2017	https://portal.assessor.lacounty.gov/parceldetail/5758009014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/1180_Hastings_Ranch_Dr,_Pasadena,_CA_91107,_USA.png
34.067406	-118.1800598	#e9785d	2050 N Eastern Ave, Los Angeles, CA 90032, USA	4250.0	191250.0	45.0	1983	https://portal.assessor.lacounty.gov/parceldetail/5216001002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/2050_N_Eastern_Ave,_Los_Angeles,_CA_90032,_USA.png
34.0695812	-117.9024873	#516ddb	2022 E Norma Ave, West Covina, CA 91791, USA	4500.0	624240.0	138.72	2022	https://portal.assessor.lacounty.gov/parceldetail/8478012009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/2022_E_Norma_Ave,_West_Covina,_CA_91791,_USA.png
34.0482061	-117.9195	#455cce	16729 Doublegrove St, La Puente, CA 91744, USA	2195.0	766000.0	348.97	2024	https://portal.assessor.lacounty.gov/parceldetail/8740003024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/16729_Doublegrove_St,_La_Puente,_CA_91744,_USA.png
34.0299466	-118.1142451	#5875e1	1609 Via Roma, Montebello, CA 90640, USA	4200.0	870190.0	207.19	2021	https://portal.assessor.lacounty.gov/parceldetail/5295014033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/1609_Via_Roma,_Montebello,_CA_90640,_USA.png
34.01256	-117.8784625	#d8dce2	19410 Avenida Del Campo, Walnut, CA 91789, USA	3550.0	345665.0	97.37	2001	https://portal.assessor.lacounty.gov/parceldetail/8734010017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/19410_Avenida_Del_Campo,_Walnut,_CA_91789,_USA.png
34.0191629	-118.1935782	#6b8df0	1129 La Puerta St, Los Angeles, CA 90023, USA	3700.0	270706.0	73.16	2018	https://portal.assessor.lacounty.gov/parceldetail/5191002003	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-19/1129_La_Puerta_St,_Los_Angeles,_CA_90023,_USA.png
34.057137	-118.3496913	#4b64d5	5508 W Olympic Blvd, Los Angeles, CA 90036, USA	5750.0	768060.0	133.58	2023	https://portal.assessor.lacounty.gov/parceldetail/5085010027	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/5508_W_Olympic_Blvd,_Los_Angeles,_CA_90036,_USA.png
34.0608574	-118.1395694	#4b64d5	1109 Newlee St, Monterey Park, CA 91754, USA	3500.0	763980.0	218.28	2023	https://portal.assessor.lacounty.gov/parceldetail/5261004053	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/1109_Newlee_St,_Monterey_Park,_CA_91754,_USA.png
34.1617667	-118.3247755	#516ddb	242 S Keystone St, Burbank, CA 91506, USA	5250.0	1018551.0	194.01	2022	https://portal.assessor.lacounty.gov/parceldetail/2444028024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/242_S_Keystone_St,_Burbank,_CA_91506,_USA.png
34.0049267	-118.3277776	#86a9fc	4327 10th Ave, Los Angeles, CA 90008, USA	5500.0	587683.0	106.85	2014	https://portal.assessor.lacounty.gov/parceldetail/5023012004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/4327_10th_Ave,_Los_Angeles,_CA_90008,_USA.png
34.1746272	-118.4468399	#799cf8	14408 Miranda St, Sherman Oaks, CA 91401, USA	5000.0	927424.0	185.48	2016	https://portal.assessor.lacounty.gov/parceldetail/2245012003	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/14408_Miranda_St,_Sherman_Oaks,_CA_91401,_USA.png
33.9850625	-118.4291357	#4b64d5	12916 Admiral Ave, Los Angeles, CA 90066, USA	5500.0	1285200.0	233.67	2023	https://portal.assessor.lacounty.gov/parceldetail/4223006024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/12916_Admiral_Ave,_Los_Angeles,_CA_90066,_USA.png
34.153319	-118.1109214	#516ddb	1916 Wagner St, Pasadena, CA 91107, USA	5200.0	884340.0	170.07	2022	https://portal.assessor.lacounty.gov/parceldetail/5745001071	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/1916_Wagner_St,_Pasadena,_CA_91107,_USA.png
34.1918822	-118.4255098	#6b8df0	6656 Greenbush Ave, Van Nuys, CA 91401, USA	5500.0	918625.0	167.02	2018	https://portal.assessor.lacounty.gov/parceldetail/2329018005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/6656_Greenbush_Ave,_Van_Nuys,_CA_91401,_USA.png
33.9242432	-118.0537596	#8db0fe	13042 Beaty Ave, Whittier, CA 90605, USA	3400.0	350100.0	102.97	2013	https://portal.assessor.lacounty.gov/parceldetail/8026021021	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/13042_Beaty_Ave,_Whittier,_CA_90605,_USA.png
34.1428606	-118.1030026	#455cce	180 S Roosevelt Ave, Pasadena, CA 91107, USA	3000.0	147504.0	49.17	2024	https://portal.assessor.lacounty.gov/parceldetail/5747004049	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/180_S_Roosevelt_Ave,_Pasadena,_CA_91107,_USA.png
34.1096421	-118.1038882	#80a3fa	338 W Roses Rd, San Gabriel, CA 91775, USA	3500.0	1058238.0	302.35	2015	https://portal.assessor.lacounty.gov/parceldetail/5366025014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/338_W_Roses_Rd,_San_Gabriel,_CA_91775,_USA.png
33.9239127	-118.4241094	#c7d7f0	609 Hillcrest St, El Segundo, CA 90245, USA	7300.0	773601.0	105.97	2004	https://portal.assessor.lacounty.gov/parceldetail/4131016033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/609_Hillcrest_St,_El_Segundo,_CA_90245,_USA.png
33.9189371	-118.1454801	#6b8df0	8401 Dalen St, Downey, CA 90242, USA	3800.0	570561.0	150.15	2018	https://portal.assessor.lacounty.gov/parceldetail/6263028008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/8401_Dalen_St,_Downey,_CA_90242,_USA.png
33.9789214	-118.2102151	#6b8df0	6616 Plaska Ave, Huntington Park, CA 90255, USA	2350.0	446149.0	189.85	2018	https://portal.assessor.lacounty.gov/parceldetail/6323002035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/6616_Plaska_Ave,_Huntington_Park,_CA_90255,_USA.png
33.909668	-118.3225547	#f1ccb8	2708 W 134th Pl, Gardena, CA 90249, USA	4000.0	205648.0	51.41	1995	https://portal.assessor.lacounty.gov/parceldetail/4060023032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/2708_W_134th_Pl,_Gardena,_CA_90249,_USA.png
34.1538446	-118.4754374	#da5a49	15710 Dickens St, Encino, CA 91436, USA	5995.0	402723.0	67.18	1980	https://portal.assessor.lacounty.gov/parceldetail/2283024003	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/15710_Dickens_St,_Encino,_CA_91436,_USA.png
33.9076725	-118.1937398	#e1dad6	12666 Antigua Ct, Lynwood, CA 90262, USA	3495.0	262643.0	75.15	1999	https://portal.assessor.lacounty.gov/parceldetail/6186025054	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/12666_Antigua_Ct,_Lynwood,_CA_90262,_USA.png
33.9007672	-118.08137	#5e7de7	14348 Arlee Ave, Norwalk, CA 90650, USA	2130.0	605790.0	284.41	2020	https://portal.assessor.lacounty.gov/parceldetail/8073008003	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/14348_Arlee_Ave,_Norwalk,_CA_90650,_USA.png
33.8769617	-118.0773178	#6b8df0	11971 170th St, Artesia, CA 90701, USA	3210.0	407160.0	126.84	2018	https://portal.assessor.lacounty.gov/parceldetail/7011020063	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/11971_170th_St,_Artesia,_CA_90701,_USA.png
33.9280983	-117.9927495	#a7c5fe	15809 Sharonhill Dr, Whittier, CA 90604, USA	3500.0	391363.0	111.82	2009	https://portal.assessor.lacounty.gov/parceldetail/8039004039	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/15809_Sharonhill_Dr,_Whittier,_CA_90604,_USA.png
33.8707429	-118.0349234	#e6d7cf	17621 De Oro Pl, Cerritos, CA 90703, USA	5200.0	346469.0	66.63	1998	https://portal.assessor.lacounty.gov/parceldetail/7022018014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/17621_De_Oro_Pl,_Cerritos,_CA_90703,_USA.png
33.8299404	-118.3578923	#5875e1	21826 Grant Ave, Torrance, CA 90503, USA	4895.0	882817.0	180.35	2021	https://portal.assessor.lacounty.gov/parceldetail/7366006014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/21826_Grant_Ave,_Torrance,_CA_90503,_USA.png
33.8910424	-117.9958969	#4b64d5	15415 Fairhope Dr, La Mirada, CA 90638, USA	3500.0	805800.0	230.23	2023	https://portal.assessor.lacounty.gov/parceldetail/8064039046	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/15415_Fairhope_Dr,_La_Mirada,_CA_90638,_USA.png
34.0930272	-117.9584241	#86a9fc	14522 Demblon St, Baldwin Park, CA 91706, USA	3300.0	384575.0	116.54	2014	https://portal.assessor.lacounty.gov/parceldetail/8415018055	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/14522_Demblon_St,_Baldwin_Park,_CA_91706,_USA.png
33.8668517	-118.1451451	#f7b599	6134 Castana Ave, Lakewood, CA 90712, USA	4095.0	357173.0	87.22	1991	https://portal.assessor.lacounty.gov/parceldetail/7160014055	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/6134_Castana_Ave,_Lakewood,_CA_90712,_USA.png
33.8600859	-118.3958744	#e1dad6	809 Cypress Ave, Hermosa Beach, CA 90254, USA	13500.0	922172.0	68.31	1999	https://portal.assessor.lacounty.gov/parceldetail/4187014013	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/809_Cypress_Ave,_Hermosa_Beach,_CA_90254,_USA.png
34.1846985	-118.5538346	#3f53c6	6261 Tampa Ave, Tarzana, CA 91335, USA	4900.0	239389.0	48.85	2025	https://portal.assessor.lacounty.gov/parceldetail/2131013006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/6261_Tampa_Ave,_Tarzana,_CA_91335,_USA.png
34.1920048	-118.5834776	#455cce	20641 Archwood St, Winnetka, CA 91306, USA	5400.0	720000.0	133.33	2024	https://portal.assessor.lacounty.gov/parceldetail/2148011020	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/20641_Archwood_St,_Winnetka,_CA_91306,_USA.png
34.1852226	-118.6345481	#f5c1a9	23308 Friar St, Woodland Hills, CA 91367, USA	4800.0	331408.0	69.04	1993	https://portal.assessor.lacounty.gov/parceldetail/2035020034	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/23308_Friar_St,_Woodland_Hills,_CA_91367,_USA.png
34.1515362	-118.53031	#516ddb	18310 Karen Dr, Tarzana, CA 91356, USA	8500.0	1966356.0	231.34	2022	https://portal.assessor.lacounty.gov/parceldetail/2184011012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/18310_Karen_Dr,_Tarzana,_CA_91356,_USA.png
34.1515362	-118.53031	#516ddb	18310 Karen Dr, Tarzana, CA 91356, USA	8500.0	1966356.0	231.34	2022	https://portal.assessor.lacounty.gov/parceldetail/2184011012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/18310_Karen_Dr,_Tarzana,_CA_91356,_USA.png
34.2309381	-118.6111333	#e6d7cf	8822 Moorcroft Ave, Canoga Park, CA 91304, USA	5500.0	375687.0	68.31	1998	https://portal.assessor.lacounty.gov/parceldetail/2004024034	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/8822_Moorcroft_Ave,_Canoga_Park,_CA_91304,_USA.png
34.1970542	-118.5452153	#455cce	6949 Wilbur Ave, Reseda, CA 91335, USA	5500.0	760000.0	138.18	2024	https://portal.assessor.lacounty.gov/parceldetail/2129023004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/6949_Wilbur_Ave,_Reseda,_CA_91335,_USA.png
34.1552832	-118.5217952	#8db0fe	4633 White Oak Pl, Encino, CA 91316, USA	11995.0	1426462.0	118.92	2013	https://portal.assessor.lacounty.gov/parceldetail/2182017001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/4633_White_Oak_Pl,_Encino,_CA_91316,_USA.png
34.2029195	-118.5169484	#80a3fa	7255 Shoshone Ave, Lake Balboa, CA 91406, USA	4790.0	539998.0	112.73	2015	https://portal.assessor.lacounty.gov/parceldetail/2228002019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/7255_Shoshone_Ave,_Lake_Balboa,_CA_91406,_USA.png
34.2262313	-118.5436366	#8db0fe	18828 Napa St, Northridge, CA 91324, USA	3475.0	385713.0	111.0	2013	https://portal.assessor.lacounty.gov/parceldetail/2785011037	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/18828_Napa_St,_Northridge,_CA_91324,_USA.png
34.0309195	-118.7111905	#80a3fa	24604 Malibu Rd, Malibu, CA 90265, USA	49950.0	8041784.0	161.0	2015	https://portal.assessor.lacounty.gov/parceldetail/4458012017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/24604_Malibu_Rd,_Malibu,_CA_90265,_USA.png
34.1381066	-118.4834249	#9abbff	16096 Valley Meadow Pl, Encino, CA 91436, USA	19500.0	2216930.0	113.69	2011	https://portal.assessor.lacounty.gov/parceldetail/2286023016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/16096_Valley_Meadow_Pl,_Encino,_CA_91436,_USA.png
34.182282	-118.547503	#5875e1	19018 Delano St, Tarzana, CA 91335, USA	1450.0	759245.0	523.62	2021	https://portal.assessor.lacounty.gov/parceldetail/2128012005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/19018_Delano_St,_Tarzana,_CA_91335,_USA.png
34.1766298	-118.5288984	#ead4c8	18145 Hatteras St, Tarzana, CA 91356, USA	6000.0	383201.0	63.87	1997	https://portal.assessor.lacounty.gov/parceldetail/2157011011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/18145_Hatteras_St,_Tarzana,_CA_91356,_USA.png
34.2073076	-118.4761412	#4b64d5	15732 Covello St, Van Nuys, CA 91406, USA	6000.0	754800.0	125.8	2023	https://portal.assessor.lacounty.gov/parceldetail/2206014021	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-22/15732_Covello_St,_Van_Nuys,_CA_91406,_USA.png
33.8136274	-118.3030047	#ba162b	23325 Brightwater Pl, Harbor City, CA 90710, USA	4000.0	104968.0	26.24	1975	https://portal.assessor.lacounty.gov/parceldetail/7438005017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/23325_Brightwater_Pl,_Harbor_City,_CA_90710,_USA.png
33.7345583	-118.289957	#6b8df0	1028 S Grand Ave, San Pedro, CA 90731, USA	2990.0	351382.0	117.52	2018	https://portal.assessor.lacounty.gov/parceldetail/7454012023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/1028_S_Grand_Ave,_San_Pedro,_CA_90731,_USA.png
33.8164052	-118.3667164	#4b64d5	5009 Zakon Rd, Torrance, CA 90505, USA	5000.0	1212066.0	242.41	2023	https://portal.assessor.lacounty.gov/parceldetail/7530011023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/5009_Zakon_Rd,_Torrance,_CA_90505,_USA.png
33.8956713	-118.0221089	#5875e1	14839 Gandesa Rd, La Mirada, CA 90638, USA	4000.0	700395.0	175.1	2021	https://portal.assessor.lacounty.gov/parceldetail/8087014015	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/14839_Gandesa_Rd,_La_Mirada,_CA_90638,_USA.png
34.0581884	-118.3393193	#aec9fc	916 S Highland Ave, Los Angeles, CA 90036, USA	8500.0	1245000.0	146.47	2008	https://portal.assessor.lacounty.gov/parceldetail/5084007014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/916_S_Highland_Ave,_Los_Angeles,_CA_90036,_USA.png
33.9858522	-118.406428	#516ddb	11946 Lucile St, Culver City, CA 90230, USA	8500.0	1456560.0	171.36	2022	https://portal.assessor.lacounty.gov/parceldetail/4220018009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/11946_Lucile_St,_Culver_City,_CA_90230,_USA.png
34.0799669	-118.3844744	#80a3fa	8758 Rangely Ave, West Hollywood, CA 90048, USA	16995.0	1353024.0	79.61	2015	https://portal.assessor.lacounty.gov/parceldetail/4336005007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/8758_Rangely_Ave,_West_Hollywood,_CA_90048,_USA.png
34.1004355	-118.3730875	#93b5fe	8546 Hillside Ave, Los Angeles, CA 90069, USA	9950.0	1266034.0	127.24	2012	https://portal.assessor.lacounty.gov/parceldetail/5558028010	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/8546_Hillside_Ave,_Los_Angeles,_CA_90069,_USA.png
34.1196983	-118.0285735	#ba162b	1724 Grace Ave, Arcadia, CA 91006, USA	5500.0	112908.0	20.53	1975	https://portal.assessor.lacounty.gov/parceldetail/5789008012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/1724_Grace_Ave,_Arcadia,_CA_91006,_USA.png
34.0392315	-118.3797725	#516ddb	2055 S Garth Ave 1 2, Los Angeles, CA 90034, USA	5799.0	1289055.0	222.29	2022	https://portal.assessor.lacounty.gov/parceldetail/4302030017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/2055_S_Garth_Ave_1_2,_Los_Angeles,_CA_90034,_USA.png
34.0620583	-118.3873426	#5875e1	300 S Almont Dr a, Beverly Hills, CA 90211, USA	3900.0	2918321.0	748.29	2021	https://portal.assessor.lacounty.gov/parceldetail/4333004035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/300_S_Almont_Dr_a,_Beverly_Hills,_CA_90211,_USA.png
34.2776786	-118.4467836	#7295f4	1008 Woodworth St, San Fernando, CA 91340, USA	3149.0	451712.0	143.45	2017	https://portal.assessor.lacounty.gov/parceldetail/2613006035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/1008_Woodworth_St,_San_Fernando,_CA_91340,_USA.png
34.1939849	-118.6140733	#4b64d5	22349 Vanowen St, Canoga Park, CA 91303, USA	8500.0	956700.0	112.55	2023	https://portal.assessor.lacounty.gov/parceldetail/2024032004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/22349_Vanowen_St,_Canoga_Park,_CA_91303,_USA.png
34.017109	-117.8622291	#c1d4f4	20203 E Vejar Rd, Walnut, CA 91789, USA	3950.0	651317.0	164.89	2005	https://portal.assessor.lacounty.gov/parceldetail/8720004015	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/20203_E_Vejar_Rd,_Walnut,_CA_91789,_USA.png
34.0392138	-118.8597267	#455cce	31505 Pacific Coast Hwy, Malibu, CA 90265, USA	29500.0	1144300.0	38.79	2024	https://portal.assessor.lacounty.gov/parceldetail/4470009057	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/31505_Pacific_Coast_Hwy,_Malibu,_CA_90265,_USA.png
34.1285965	-118.4325948	#ec8165	3290 Hutton Dr, Beverly Hills, CA 90210, USA	25000.0	1528460.0	61.14	1984	https://portal.assessor.lacounty.gov/parceldetail/4382034018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/3290_Hutton_Dr,_Beverly_Hills,_CA_90210,_USA.png
34.1567622	-118.7890106	#80a3fa	5771 Lake Lindero Dr, Agoura Hills, CA 91301, USA	4150.0	653936.0	157.57	2015	https://portal.assessor.lacounty.gov/parceldetail/2056011013	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/5771_Lake_Lindero_Dr,_Agoura_Hills,_CA_91301,_USA.png
34.1431163	-118.5248903	#c12b30	17901 Lake Vista Dr, Encino, CA 91316, USA	10500.0	856085.0	81.53	1976	https://portal.assessor.lacounty.gov/parceldetail/2184047001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/17901_Lake_Vista_Dr,_Encino,_CA_91316,_USA.png
34.0986184	-118.4147199	#4b64d5	1527 N Beverly Dr, Beverly Hills, CA 90210, USA	14300.0	2670258.0	186.73	2023	https://portal.assessor.lacounty.gov/parceldetail/4355015040	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-24/1527_N_Beverly_Dr,_Beverly_Hills,_CA_90210,_USA.png
34.0119311	-117.9821735	#f7af91	15011 Bycroft St, Hacienda Heights, CA 91745, USA	4900.0	409411.0	83.55	1990	https://portal.assessor.lacounty.gov/parceldetail/8220003083	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-28/15011_Bycroft_St,_Hacienda_Heights,_CA_91745,_USA.png
34.1242005	-117.8891754	#6b8df0	18526 E Linfield St, Azusa, CA 91702, USA	5600.0	457358.0	81.67	2018	https://portal.assessor.lacounty.gov/parceldetail/8628009017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2025-02-28/18526_E_Linfield_St,_Azusa,_CA_91702,_USA.png
